id,attack_cat
9617,Exploits
9618,DoS
9619,Fuzzers
9620,Exploits
9621,Normal
9622,Fuzzers
9623,DoS
9624,DoS
9625,Exploits
9626,Generic
9627,Generic
9628,Normal
9629,Generic
9630,DoS
9631,Generic
9632,Fuzzers
9633,Normal
9634,DoS
9635,Normal
9636,Generic
9637,Fuzzers
9638,Generic
9639,Fuzzers
9640,Fuzzers
9641,Exploits
9642,Fuzzers
9643,Fuzzers
9644,DoS
9645,Generic
9646,Normal
9647,DoS
9648,Fuzzers
9649,DoS
9650,DoS
9651,Fuzzers
9652,Fuzzers
9653,Fuzzers
9654,Normal
9655,Normal
9656,Normal
9657,Generic
9658,Fuzzers
9659,DoS
9660,Exploits
9661,Generic
9662,Generic
9663,Fuzzers
9664,Normal
9665,DoS
9666,Exploits
9667,Normal
9668,DoS
9669,DoS
9670,DoS
9671,DoS
9672,Exploits
9673,Fuzzers
9674,Fuzzers
9675,Normal
9676,Normal
9677,DoS
9678,Exploits
9679,Generic
9680,Fuzzers
9681,DoS
9682,Fuzzers
9683,Generic
9684,Reconnaissance
9685,DoS
9686,Normal
9687,Normal
9688,Normal
9689,DoS
9690,Reconnaissance
9691,Generic
9692,DoS
9693,Generic
9694,Generic
9695,DoS
9696,DoS
9697,DoS
9698,Reconnaissance
9699,Exploits
9700,Fuzzers
9701,Reconnaissance
9702,Fuzzers
9703,DoS
9704,Normal
9705,Fuzzers
9706,Generic
9707,Generic
9708,Generic
9709,Exploits
9710,Generic
9711,Reconnaissance
9712,Normal
9713,DoS
9714,Normal
9715,Generic
9716,Generic
9717,DoS
9718,Fuzzers
9719,DoS
9720,Exploits
9721,DoS
9722,DoS
9723,Exploits
9724,Normal
9725,Generic
9726,Generic
9727,DoS
9728,DoS
9729,Normal
9730,Exploits
9731,Fuzzers
9732,Normal
9733,Generic
9734,DoS
9735,DoS
9736,Exploits
9737,DoS
9738,DoS
9739,Generic
9740,Exploits
9741,Fuzzers
9742,DoS
9743,DoS
9744,Generic
9745,Exploits
9746,Normal
9747,Generic
9748,Exploits
9749,Fuzzers
9750,DoS
9751,Reconnaissance
9752,Fuzzers
9753,DoS
9754,Normal
9755,Normal
9756,Reconnaissance
9757,DoS
9758,Exploits
9759,Exploits
9760,Normal
9761,Normal
9762,DoS
9763,Exploits
9764,Generic
9765,Reconnaissance
9766,Generic
9767,Exploits
9768,Fuzzers
9769,Fuzzers
9770,Reconnaissance
9771,Generic
9772,Generic
9773,Normal
9774,Exploits
9775,Exploits
9776,Generic
9777,DoS
9778,Fuzzers
9779,Fuzzers
9780,DoS
9781,Reconnaissance
9782,Exploits
9783,DoS
9784,DoS
9785,Generic
9786,Normal
9787,Normal
9788,Exploits
9789,Fuzzers
9790,Fuzzers
9791,DoS
9792,Exploits
9793,Generic
9794,Fuzzers
9795,Normal
9796,Normal
9797,DoS
9798,Fuzzers
9799,Fuzzers
9800,DoS
9801,Generic
9802,Fuzzers
9803,Fuzzers
9804,Exploits
9805,Fuzzers
9806,Generic
9807,Normal
9808,Generic
9809,Generic
9810,Reconnaissance
9811,Exploits
9812,Fuzzers
9813,Normal
9814,Generic
9815,Normal
9816,Fuzzers
9817,Exploits
9818,Exploits
9819,Exploits
9820,Generic
9821,Generic
9822,Fuzzers
9823,Normal
9824,Fuzzers
9825,Generic
9826,Normal
9827,Generic
9828,Reconnaissance
9829,Reconnaissance
9830,Fuzzers
9831,Generic
9832,Exploits
9833,Generic
9834,Normal
9835,DoS
9836,DoS
9837,Fuzzers
9838,Normal
9839,Exploits
9840,DoS
9841,Fuzzers
9842,Normal
9843,Fuzzers
9844,DoS
9845,Generic
9846,Fuzzers
9847,Reconnaissance
9848,Fuzzers
9849,Normal
9850,Normal
9851,Generic
9852,Fuzzers
9853,Fuzzers
9854,Fuzzers
9855,Normal
9856,Normal
9857,DoS
9858,Reconnaissance
9859,Fuzzers
9860,Reconnaissance
9861,Exploits
9862,Fuzzers
9863,DoS
9864,Fuzzers
9865,Reconnaissance
9866,DoS
9867,DoS
9868,DoS
9869,Normal
9870,Fuzzers
9871,Fuzzers
9872,Exploits
9873,Normal
9874,DoS
9875,Normal
9876,Normal
9877,Reconnaissance
9878,DoS
9879,Generic
9880,Generic
9881,Fuzzers
9882,Generic
9883,Fuzzers
9884,Fuzzers
9885,DoS
9886,Fuzzers
9887,Generic
9888,Generic
9889,Fuzzers
9890,DoS
9891,Generic
9892,Fuzzers
9893,Generic
9894,Reconnaissance
9895,Generic
9896,Reconnaissance
9897,DoS
9898,Fuzzers
9899,Fuzzers
9900,DoS
9901,Normal
9902,DoS
9903,DoS
9904,Exploits
9905,Normal
9906,DoS
9907,Normal
9908,Fuzzers
9909,Normal
9910,Normal
9911,Reconnaissance
9912,DoS
9913,Generic
9914,Fuzzers
9915,Fuzzers
9916,DoS
9917,Normal
9918,Fuzzers
9919,Generic
9920,DoS
9921,DoS
9922,Exploits
9923,DoS
9924,Generic
9925,Exploits
9926,DoS
9927,Generic
9928,Reconnaissance
9929,Fuzzers
9930,Fuzzers
9931,DoS
9932,Normal
9933,Normal
9934,Normal
9935,Reconnaissance
9936,Normal
9937,Generic
9938,Generic
9939,DoS
9940,DoS
9941,Exploits
9942,Exploits
9943,Exploits
9944,Exploits
9945,Fuzzers
9946,Fuzzers
9947,Generic
9948,Generic
9949,Normal
9950,DoS
9951,Exploits
9952,Normal
9953,DoS
9954,DoS
9955,Reconnaissance
9956,Reconnaissance
9957,DoS
9958,Normal
9959,Fuzzers
9960,Reconnaissance
9961,Exploits
9962,DoS
9963,Fuzzers
9964,Fuzzers
9965,Generic
9966,Generic
9967,Fuzzers
9968,Fuzzers
9969,Normal
9970,Exploits
9971,Exploits
9972,Fuzzers
9973,DoS
9974,DoS
9975,Reconnaissance
9976,Fuzzers
9977,Exploits
9978,Normal
9979,Normal
9980,DoS
9981,DoS
9982,Exploits
9983,Normal
9984,Fuzzers
9985,Exploits
9986,Fuzzers
9987,DoS
9988,Normal
9989,Fuzzers
9990,DoS
9991,DoS
9992,Exploits
9993,DoS
9994,Fuzzers
9995,Fuzzers
9996,Normal
9997,Fuzzers
9998,Generic
9999,Exploits
10000,Fuzzers
10001,Exploits
10002,DoS
10003,Exploits
10004,Normal
10005,DoS
10006,Normal
10007,Normal
10008,DoS
10009,Fuzzers
10010,DoS
10011,Normal
10012,DoS
10013,Exploits
10014,Normal
10015,Normal
10016,Fuzzers
10017,Generic
10018,Normal
10019,Fuzzers
10020,Exploits
10021,Exploits
10022,Normal
10023,Fuzzers
10024,Generic
10025,Exploits
10026,Exploits
10027,Normal
10028,Generic
10029,Generic
10030,DoS
10031,DoS
10032,DoS
10033,Reconnaissance
10034,Fuzzers
10035,Fuzzers
10036,Fuzzers
10037,DoS
10038,Fuzzers
10039,Normal
10040,Exploits
10041,Normal
10042,Normal
10043,Generic
10044,Fuzzers
10045,Exploits
10046,Exploits
10047,DoS
10048,Generic
10049,DoS
10050,Generic
10051,Generic
10052,Exploits
10053,DoS
10054,DoS
10055,DoS
10056,Fuzzers
10057,Normal
10058,Generic
10059,Fuzzers
10060,Reconnaissance
10061,Generic
10062,Normal
10063,DoS
10064,Exploits
10065,DoS
10066,Normal
10067,DoS
10068,Fuzzers
10069,Generic
10070,DoS
10071,DoS
10072,Generic
10073,DoS
10074,Generic
10075,Exploits
10076,Reconnaissance
10077,Exploits
10078,DoS
10079,Generic
10080,Fuzzers
10081,DoS
10082,Generic
10083,Exploits
10084,Fuzzers
10085,Normal
10086,Generic
10087,Exploits
10088,Generic
10089,DoS
10090,Fuzzers
10091,Fuzzers
10092,Exploits
10093,Generic
10094,Generic
10095,Normal
10096,Normal
10097,Reconnaissance
10098,Reconnaissance
10099,Generic
10100,Fuzzers
10101,Fuzzers
10102,DoS
10103,Exploits
10104,DoS
10105,Generic
10106,DoS
10107,Fuzzers
10108,Normal
10109,Generic
10110,Fuzzers
10111,DoS
10112,Generic
10113,Fuzzers
10114,Fuzzers
10115,Generic
10116,Normal
10117,Normal
10118,Exploits
10119,Exploits
10120,Fuzzers
10121,Fuzzers
10122,DoS
10123,Generic
10124,Generic
10125,DoS
10126,Fuzzers
10127,Generic
10128,Normal
10129,Generic
10130,Fuzzers
10131,Generic
10132,Reconnaissance
10133,Reconnaissance
10134,DoS
10135,Fuzzers
10136,Normal
10137,Normal
10138,Fuzzers
10139,Normal
10140,Reconnaissance
10141,Normal
10142,Generic
10143,DoS
10144,Exploits
10145,DoS
10146,Reconnaissance
10147,Exploits
10148,Exploits
10149,Normal
10150,Fuzzers
10151,Generic
10152,Normal
10153,Generic
10154,Generic
10155,Fuzzers
10156,Reconnaissance
10157,DoS
10158,Fuzzers
10159,Normal
10160,Normal
10161,Exploits
10162,Normal
10163,Fuzzers
10164,Generic
10165,Normal
10166,Generic
10167,Exploits
10168,Generic
10169,Normal
10170,Reconnaissance
10171,DoS
10172,DoS
10173,Normal
10174,Fuzzers
10175,Generic
10176,Fuzzers
10177,Generic
10178,DoS
10179,DoS
10180,Generic
10181,Fuzzers
10182,Generic
10183,Fuzzers
10184,Fuzzers
10185,Fuzzers
10186,Normal
10187,Exploits
10188,DoS
10189,DoS
10190,Normal
10191,DoS
10192,Fuzzers
10193,DoS
10194,Fuzzers
10195,Normal
10196,Fuzzers
10197,Normal
10198,Reconnaissance
10199,Normal
10200,Normal
10201,Fuzzers
10202,DoS
10203,Normal
10204,DoS
10205,Fuzzers
10206,Generic
10207,Exploits
10208,Reconnaissance
10209,DoS
10210,Exploits
10211,Normal
10212,Exploits
10213,Normal
10214,Generic
10215,Normal
10216,Normal
10217,Exploits
10218,Fuzzers
10219,Generic
10220,Generic
10221,Normal
10222,Fuzzers
10223,Generic
10224,Normal
10225,Fuzzers
10226,Generic
10227,Fuzzers
10228,DoS
10229,Fuzzers
10230,Fuzzers
10231,Reconnaissance
10232,Exploits
10233,Exploits
10234,Fuzzers
10235,Normal
10236,DoS
10237,Reconnaissance
10238,Fuzzers
10239,DoS
10240,DoS
10241,Fuzzers
10242,Exploits
10243,DoS
10244,Exploits
10245,Fuzzers
10246,DoS
10247,Fuzzers
10248,DoS
10249,Exploits
10250,Normal
10251,Generic
10252,Fuzzers
10253,Generic
10254,Backdoor
10255,DoS
10256,DoS
10257,Fuzzers
10258,DoS
10259,Generic
10260,Exploits
10261,Normal
10262,DoS
10263,Generic
10264,Exploits
10265,Generic
10266,Generic
10267,Normal
10268,Fuzzers
10269,DoS
10270,Fuzzers
10271,Exploits
10272,Normal
10273,Normal
10274,Normal
10275,Generic
10276,Normal
10277,DoS
10278,Generic
10279,Reconnaissance
10280,Exploits
10281,Generic
10282,Normal
10283,Fuzzers
10284,DoS
10285,Fuzzers
10286,Fuzzers
10287,DoS
10288,DoS
10289,DoS
10290,DoS
10291,Exploits
10292,Normal
10293,Exploits
10294,DoS
10295,DoS
10296,Fuzzers
10297,Generic
10298,Fuzzers
10299,Fuzzers
10300,Normal
10301,DoS
10302,DoS
10303,Generic
10304,DoS
10305,Exploits
10306,Fuzzers
10307,Generic
10308,Fuzzers
10309,Exploits
10310,DoS
10311,Fuzzers
10312,Exploits
10313,DoS
10314,Normal
10315,Reconnaissance
10316,Reconnaissance
10317,Fuzzers
10318,Generic
10319,Generic
10320,Normal
10321,DoS
10322,Fuzzers
10323,Exploits
10324,Normal
10325,Fuzzers
10326,Generic
10327,Normal
10328,DoS
10329,DoS
10330,Normal
10331,Reconnaissance
10332,Generic
10333,DoS
10334,Fuzzers
10335,Fuzzers
10336,DoS
10337,Normal
10338,Exploits
10339,Fuzzers
10340,Generic
10341,Generic
10342,Fuzzers
10343,Normal
10344,Reconnaissance
10345,Fuzzers
10346,Normal
10347,Reconnaissance
10348,Fuzzers
10349,DoS
10350,Generic
10351,Generic
10352,Exploits
10353,Generic
10354,Generic
10355,Reconnaissance
10356,Generic
10357,Fuzzers
10358,Generic
10359,Generic
10360,Fuzzers
10361,Exploits
10362,Normal
10363,DoS
10364,Exploits
10365,Normal
10366,DoS
10367,Generic
10368,Normal
10369,Normal
10370,Fuzzers
10371,Fuzzers
10372,Normal
10373,DoS
10374,Exploits
10375,Fuzzers
10376,Reconnaissance
10377,Fuzzers
10378,Reconnaissance
10379,Exploits
10380,Fuzzers
10381,DoS
10382,Fuzzers
10383,Generic
10384,Fuzzers
10385,Reconnaissance
10386,Exploits
10387,Fuzzers
10388,Generic
10389,Reconnaissance
10390,Exploits
10391,Generic
10392,Generic
10393,Fuzzers
10394,Reconnaissance
10395,Fuzzers
10396,DoS
10397,Normal
10398,Fuzzers
10399,DoS
10400,Generic
10401,DoS
10402,DoS
10403,DoS
10404,Generic
10405,Generic
10406,Generic
10407,Fuzzers
10408,Reconnaissance
10409,Reconnaissance
10410,Fuzzers
10411,Generic
10412,DoS
10413,Reconnaissance
10414,DoS
10415,Fuzzers
10416,Exploits
10417,Normal
10418,Exploits
10419,Fuzzers
10420,Fuzzers
10421,Generic
10422,Normal
10423,Generic
10424,Fuzzers
10425,Generic
10426,Normal
10427,Reconnaissance
10428,Normal
10429,Generic
10430,Reconnaissance
10431,Fuzzers
10432,Normal
10433,Fuzzers
10434,Exploits
10435,Exploits
10436,Fuzzers
10437,DoS
10438,Fuzzers
10439,Exploits
10440,Fuzzers
10441,DoS
10442,Exploits
10443,Generic
10444,Normal
10445,Generic
10446,Normal
10447,Fuzzers
10448,Generic
10449,Generic
10450,DoS
10451,Normal
10452,Fuzzers
10453,Fuzzers
10454,Exploits
10455,Normal
10456,Exploits
10457,Exploits
10458,Reconnaissance
10459,DoS
10460,Normal
10461,DoS
10462,Fuzzers
10463,Normal
10464,Generic
10465,DoS
10466,DoS
10467,Reconnaissance
10468,Fuzzers
10469,Fuzzers
10470,Generic
10471,DoS
10472,Exploits
10473,Fuzzers
10474,Fuzzers
10475,Generic
10476,Generic
10477,Fuzzers
10478,Generic
10479,Normal
10480,Fuzzers
10481,Fuzzers
10482,Reconnaissance
10483,Fuzzers
10484,Reconnaissance
10485,Reconnaissance
10486,Normal
10487,Normal
10488,Normal
10489,Fuzzers
10490,Generic
10491,Generic
10492,Fuzzers
10493,Normal
10494,DoS
10495,DoS
10496,Reconnaissance
10497,Fuzzers
10498,Exploits
10499,Reconnaissance
10500,Generic
10501,Generic
10502,Generic
10503,Normal
10504,Normal
10505,Exploits
10506,Generic
10507,DoS
10508,Normal
10509,Fuzzers
10510,DoS
10511,Generic
10512,Reconnaissance
10513,DoS
10514,Fuzzers
10515,Fuzzers
10516,Fuzzers
10517,Generic
10518,DoS
10519,Normal
10520,DoS
10521,DoS
10522,DoS
10523,Normal
10524,Generic
10525,Fuzzers
10526,Exploits
10527,DoS
10528,Fuzzers
10529,Generic
10530,Fuzzers
10531,Fuzzers
10532,DoS
10533,Fuzzers
10534,Generic
10535,Generic
10536,Fuzzers
10537,Generic
10538,Fuzzers
10539,Normal
10540,DoS
10541,Fuzzers
10542,Fuzzers
10543,Normal
10544,Generic
10545,Fuzzers
10546,Fuzzers
10547,Generic
10548,DoS
10549,DoS
10550,Normal
10551,DoS
10552,Generic
10553,Exploits
10554,Exploits
10555,Normal
10556,Fuzzers
10557,Reconnaissance
10558,Fuzzers
10559,Normal
10560,Fuzzers
10561,Exploits
10562,Fuzzers
10563,Reconnaissance
10564,Exploits
10565,Generic
10566,Fuzzers
10567,Normal
10568,Fuzzers
10569,DoS
10570,Reconnaissance
10571,Reconnaissance
10572,DoS
10573,Normal
10574,Fuzzers
10575,DoS
10576,Fuzzers
10577,Fuzzers
10578,Reconnaissance
10579,Fuzzers
10580,Generic
10581,Normal
10582,Exploits
10583,Normal
10584,Exploits
10585,DoS
10586,Fuzzers
10587,Normal
10588,Generic
10589,Fuzzers
10590,Exploits
10591,Exploits
10592,Exploits
10593,Fuzzers
10594,Normal
10595,Fuzzers
10596,Reconnaissance
10597,Normal
10598,Generic
10599,Generic
10600,Normal
10601,Generic
10602,Fuzzers
10603,Fuzzers
10604,Exploits
10605,Fuzzers
10606,Fuzzers
10607,DoS
10608,DoS
10609,Exploits
10610,Exploits
10611,DoS
10612,Fuzzers
10613,Reconnaissance
10614,Reconnaissance
10615,Fuzzers
10616,Fuzzers
10617,Fuzzers
10618,Normal
10619,DoS
10620,Generic
10621,Normal
10622,Fuzzers
10623,DoS
10624,Exploits
10625,Fuzzers
10626,Normal
10627,Generic
10628,Fuzzers
10629,Fuzzers
10630,Generic
10631,DoS
10632,Reconnaissance
10633,Reconnaissance
10634,Exploits
10635,Fuzzers
10636,Normal
10637,DoS
10638,Exploits
10639,Exploits
10640,DoS
10641,Generic
10642,Reconnaissance
10643,Fuzzers
10644,Exploits
10645,Fuzzers
10646,DoS
10647,Fuzzers
10648,Exploits
10649,DoS
10650,Exploits
10651,Generic
10652,Generic
10653,Generic
10654,Fuzzers
10655,Fuzzers
10656,DoS
10657,Fuzzers
10658,Generic
10659,DoS
10660,Normal
10661,DoS
10662,Exploits
10663,DoS
10664,Generic
10665,DoS
10666,DoS
10667,Exploits
10668,Generic
10669,Fuzzers
10670,Fuzzers
10671,Exploits
10672,Normal
10673,Normal
10674,Fuzzers
10675,Fuzzers
10676,Fuzzers
10677,Reconnaissance
10678,Reconnaissance
10679,Fuzzers
10680,Normal
10681,Generic
10682,Fuzzers
10683,Exploits
10684,Fuzzers
10685,Normal
10686,Reconnaissance
10687,Fuzzers
10688,Normal
10689,Fuzzers
10690,Exploits
10691,DoS
10692,Normal
10693,Normal
10694,Exploits
10695,DoS
10696,Normal
10697,Normal
10698,Exploits
10699,Exploits
10700,DoS
10701,Reconnaissance
10702,Exploits
10703,Generic
10704,Generic
10705,Fuzzers
10706,Reconnaissance
10707,DoS
10708,Exploits
10709,Generic
10710,Generic
10711,Fuzzers
10712,Generic
10713,DoS
10714,Generic
10715,Generic
10716,DoS
10717,Fuzzers
10718,Normal
10719,Reconnaissance
10720,Fuzzers
10721,Exploits
10722,Exploits
10723,Fuzzers
10724,Reconnaissance
10725,Fuzzers
10726,Reconnaissance
10727,Fuzzers
10728,Generic
10729,Fuzzers
10730,DoS
10731,Normal
10732,Fuzzers
10733,Exploits
10734,Exploits
10735,Generic
10736,DoS
10737,Fuzzers
10738,Fuzzers
10739,Fuzzers
10740,Normal
10741,DoS
10742,Fuzzers
10743,Fuzzers
10744,Generic
10745,DoS
10746,Normal
10747,Normal
10748,Generic
10749,Generic
10750,Exploits
10751,Generic
10752,DoS
10753,Reconnaissance
10754,Generic
10755,DoS
10756,Fuzzers
10757,Exploits
10758,Exploits
10759,Exploits
10760,DoS
10761,Generic
10762,Reconnaissance
10763,Reconnaissance
10764,Generic
10765,DoS
10766,DoS
10767,Fuzzers
10768,Fuzzers
10769,Exploits
10770,Normal
10771,Normal
10772,DoS
10773,Generic
10774,Exploits
10775,Exploits
10776,DoS
10777,Fuzzers
10778,Fuzzers
10779,Fuzzers
10780,Fuzzers
10781,Generic
10782,Exploits
10783,Fuzzers
10784,Generic
10785,Reconnaissance
10786,Normal
10787,Fuzzers
10788,Fuzzers
10789,Exploits
10790,Reconnaissance
10791,Fuzzers
10792,Exploits
10793,DoS
10794,Fuzzers
10795,Normal
10796,DoS
10797,Fuzzers
10798,Fuzzers
10799,Reconnaissance
10800,Exploits
10801,Generic
10802,Generic
10803,DoS
10804,Normal
10805,Fuzzers
10806,Exploits
10807,Normal
10808,Fuzzers
10809,Normal
10810,Generic
10811,Normal
10812,DoS
10813,Exploits
10814,Generic
10815,Exploits
10816,DoS
10817,DoS
10818,DoS
10819,Fuzzers
10820,Exploits
10821,Exploits
10822,Generic
10823,DoS
10824,Exploits
10825,Exploits
10826,Generic
10827,Reconnaissance
10828,Generic
10829,Generic
10830,Generic
10831,Normal
10832,Fuzzers
10833,Fuzzers
10834,DoS
10835,DoS
10836,Normal
10837,Exploits
10838,DoS
10839,Exploits
10840,DoS
10841,Normal
10842,Generic
10843,Fuzzers
10844,Fuzzers
10845,Generic
10846,DoS
10847,Normal
10848,DoS
10849,Normal
10850,Normal
10851,Fuzzers
10852,Fuzzers
10853,Exploits
10854,Generic
10855,Fuzzers
10856,Generic
10857,DoS
10858,Fuzzers
10859,Reconnaissance
10860,DoS
10861,Generic
10862,Fuzzers
10863,Normal
10864,Normal
10865,Reconnaissance
10866,DoS
10867,Normal
10868,Exploits
10869,Normal
10870,Generic
10871,DoS
10872,Normal
10873,DoS
10874,DoS
10875,Fuzzers
10876,Generic
10877,Fuzzers
10878,Normal
10879,Normal
10880,Fuzzers
10881,Reconnaissance
10882,Fuzzers
10883,Generic
10884,Reconnaissance
10885,Generic
10886,Fuzzers
10887,Normal
10888,Normal
10889,DoS
10890,Reconnaissance
10891,Fuzzers
10892,Generic
10893,Normal
10894,Fuzzers
10895,DoS
10896,Fuzzers
10897,Normal
10898,Fuzzers
10899,Normal
10900,Exploits
10901,Fuzzers
10902,Generic
10903,Exploits
10904,Generic
10905,DoS
10906,DoS
10907,Generic
10908,DoS
10909,Normal
10910,Fuzzers
10911,Generic
10912,Generic
10913,DoS
10914,Normal
10915,Generic
10916,Exploits
10917,Generic
10918,Normal
10919,Fuzzers
10920,Exploits
10921,Normal
10922,Reconnaissance
10923,Reconnaissance
10924,Fuzzers
10925,Fuzzers
10926,Fuzzers
10927,Generic
10928,Normal
10929,DoS
10930,Exploits
10931,Fuzzers
10932,DoS
10933,Generic
10934,DoS
10935,Normal
10936,DoS
10937,Fuzzers
10938,DoS
10939,Fuzzers
10940,Generic
10941,Generic
10942,Normal
10943,Fuzzers
10944,DoS
10945,DoS
10946,DoS
10947,Fuzzers
10948,Fuzzers
10949,DoS
10950,Generic
10951,Generic
10952,Normal
10953,Exploits
10954,DoS
10955,Fuzzers
10956,DoS
10957,DoS
10958,Fuzzers
10959,Exploits
10960,DoS
10961,DoS
10962,Fuzzers
10963,Normal
10964,Exploits
10965,DoS
10966,Fuzzers
10967,Fuzzers
10968,Reconnaissance
10969,DoS
10970,Fuzzers
10971,Reconnaissance
10972,DoS
10973,Fuzzers
10974,Fuzzers
10975,Fuzzers
10976,Generic
10977,Normal
10978,Exploits
10979,DoS
10980,Normal
10981,Reconnaissance
10982,Normal
10983,Normal
10984,Generic
10985,DoS
10986,Exploits
10987,Fuzzers
10988,Fuzzers
10989,Exploits
10990,Reconnaissance
10991,DoS
10992,DoS
10993,Fuzzers
10994,Generic
10995,Normal
10996,DoS
10997,Fuzzers
10998,Fuzzers
10999,DoS
11000,Generic
11001,DoS
11002,Fuzzers
11003,Fuzzers
11004,Fuzzers
11005,DoS
11006,Reconnaissance
11007,Normal
11008,DoS
11009,Shellcode
11010,Fuzzers
11011,Fuzzers
11012,Fuzzers
11013,Normal
11014,DoS
11015,DoS
11016,Backdoor
11017,Fuzzers
11018,Exploits
11019,Reconnaissance
11020,Fuzzers
11021,Exploits
11022,Generic
11023,Exploits
11024,Normal
11025,DoS
11026,Normal
11027,DoS
11028,Normal
11029,Fuzzers
11030,Exploits
11031,Fuzzers
11032,Reconnaissance
11033,DoS
11034,Reconnaissance
11035,Shellcode
11036,Fuzzers
11037,Generic
11038,Fuzzers
11039,Fuzzers
11040,DoS
11041,Fuzzers
11042,Fuzzers
11043,Exploits
11044,DoS
11045,Generic
11046,Normal
11047,Fuzzers
11048,Normal
11049,Fuzzers
11050,DoS
11051,Exploits
11052,Normal
11053,Fuzzers
11054,Fuzzers
11055,Normal
11056,Generic
11057,Exploits
11058,Generic
11059,Fuzzers
11060,Normal
11061,Reconnaissance
11062,Normal
11063,Fuzzers
11064,Fuzzers
11065,DoS
11066,Fuzzers
11067,Normal
11068,Normal
11069,Exploits
11070,Fuzzers
11071,Generic
11072,Normal
11073,Generic
11074,Fuzzers
11075,Exploits
11076,Fuzzers
11077,Exploits
11078,Fuzzers
11079,DoS
11080,DoS
11081,Fuzzers
11082,Normal
11083,Normal
11084,Fuzzers
11085,DoS
11086,Normal
11087,Fuzzers
11088,Generic
11089,Exploits
11090,Fuzzers
11091,Fuzzers
11092,Fuzzers
11093,Exploits
11094,Generic
11095,DoS
11096,Fuzzers
11097,Normal
11098,Fuzzers
11099,Fuzzers
11100,Reconnaissance
11101,Normal
11102,DoS
11103,Normal
11104,Exploits
11105,Exploits
11106,DoS
11107,Exploits
11108,Exploits
11109,Reconnaissance
11110,Fuzzers
11111,Fuzzers
11112,Generic
11113,Reconnaissance
11114,Fuzzers
11115,Generic
11116,Fuzzers
11117,Generic
11118,DoS
11119,Fuzzers
11120,Fuzzers
11121,Fuzzers
11122,Normal
11123,Fuzzers
11124,DoS
11125,Normal
11126,Normal
11127,Normal
11128,DoS
11129,Fuzzers
11130,Exploits
11131,Reconnaissance
11132,Generic
11133,Fuzzers
11134,Exploits
11135,DoS
11136,DoS
11137,Exploits
11138,Exploits
11139,Fuzzers
11140,Generic
11141,DoS
11142,Fuzzers
11143,Reconnaissance
11144,DoS
11145,DoS
11146,Fuzzers
11147,Exploits
11148,Fuzzers
11149,DoS
11150,Normal
11151,DoS
11152,Normal
11153,DoS
11154,Exploits
11155,DoS
11156,Fuzzers
11157,Fuzzers
11158,DoS
11159,Normal
11160,Fuzzers
11161,Fuzzers
11162,Fuzzers
11163,Reconnaissance
11164,Exploits
11165,Exploits
11166,DoS
11167,Reconnaissance
11168,Fuzzers
11169,Generic
11170,Generic
11171,Exploits
11172,Generic
11173,Generic
11174,Reconnaissance
11175,DoS
11176,DoS
11177,DoS
11178,DoS
11179,DoS
11180,Generic
11181,DoS
11182,Fuzzers
11183,Exploits
11184,DoS
11185,Fuzzers
11186,Normal
11187,Fuzzers
11188,DoS
11189,Fuzzers
11190,Generic
11191,Normal
11192,Normal
11193,DoS
11194,Exploits
11195,Normal
11196,Fuzzers
11197,Exploits
11198,Fuzzers
11199,Fuzzers
11200,Fuzzers
11201,Fuzzers
11202,DoS
11203,DoS
11204,Exploits
11205,Generic
11206,Normal
11207,Reconnaissance
11208,Fuzzers
11209,Generic
11210,Normal
11211,Generic
11212,Reconnaissance
11213,Reconnaissance
11214,Fuzzers
11215,Normal
11216,Generic
11217,Normal
11218,Reconnaissance
11219,Fuzzers
11220,Exploits
11221,DoS
11222,Fuzzers
11223,Fuzzers
11224,DoS
11225,Reconnaissance
11226,Exploits
11227,Normal
11228,Reconnaissance
11229,Generic
11230,DoS
11231,Generic
11232,Exploits
11233,Generic
11234,Fuzzers
11235,Normal
11236,Exploits
11237,DoS
11238,Fuzzers
11239,Normal
11240,DoS
11241,DoS
11242,Normal
11243,Fuzzers
11244,Fuzzers
11245,Generic
11246,Exploits
11247,Generic
11248,Normal
11249,Normal
11250,Generic
11251,DoS
11252,Normal
11253,Fuzzers
11254,DoS
11255,DoS
11256,Exploits
11257,Reconnaissance
11258,Normal
11259,DoS
11260,Generic
11261,DoS
11262,DoS
11263,Fuzzers
11264,Fuzzers
11265,Fuzzers
11266,DoS
11267,Normal
11268,Reconnaissance
11269,Reconnaissance
11270,Normal
11271,Normal
11272,Exploits
11273,Exploits
11274,Fuzzers
11275,Normal
11276,DoS
11277,DoS
11278,Reconnaissance
11279,Fuzzers
11280,Fuzzers
11281,Exploits
11282,Generic
11283,Fuzzers
11284,Generic
11285,DoS
11286,Normal
11287,Normal
11288,Normal
11289,DoS
11290,Generic
11291,Normal
11292,DoS
11293,Exploits
11294,Fuzzers
11295,Fuzzers
11296,Normal
11297,Generic
11298,Fuzzers
11299,Fuzzers
11300,Generic
11301,Exploits
11302,Generic
11303,Fuzzers
11304,Fuzzers
11305,DoS
11306,Generic
11307,Generic
11308,Exploits
11309,Analysis
11310,Exploits
11311,DoS
11312,Fuzzers
11313,Exploits
11314,Fuzzers
11315,DoS
11316,Generic
11317,Fuzzers
11318,Exploits
11319,Exploits
11320,Fuzzers
11321,Reconnaissance
11322,Fuzzers
11323,DoS
11324,Exploits
